query_id,merchant_id,merchant_name,route_distance_proxy,detour_proxy,base_rank_score,final_rank_score,rank_position,reason_tags
route_q_008,ChIJh49VXwQvdTERteVbwQETYQM,Dịch Vụ Rửa Xe 109,0.742623329411244,0.11367187052821492,0.674013,0.813258,4,on_corridor|low_detour|high_rating|trusted|open_now|exterior_wash|car_supported
route_q_008,ChIJy7RnTAAvdTERuHa74kwoWG0,"Bãi Giữ Xe, Rửa Xe Ôtô 635 Nguyễn Trãi",0.5184481527634169,0.09866688567956139,0.585205,0.805461,5,on_corridor|low_detour|high_rating|trusted|open_now|exterior_wash|car_supported
route_q_008,ChIJL1E_ZgApdTEROZWFCBEC05w,Rửa Xe Top 179,0.7253992564244631,0.09191982120241349,0.581513,0.794177,6,on_corridor|low_detour|high_rating|trusted|open_now|exterior_wash
route_q_008,ChIJLXbu5dIvdTER7g8ZL14rluM,Ánh Dương Detailing,1.1270719708284327,0.6619664265533949,0.728758,0.785283,7,low_detour|high_rating|popular|trusted|open_now|service_rich|exterior_wash|detailing
route_q_008,ChIJmWMY5WQpdTERo53lf4hICZA,Rửa xe ô tô tự động JetX - Xô Viết Nghệ Tĩnh,0.8680311151403404,0.11582249406735912,0.662592,0.78138,8,on_corridor|low_detour|high_rating|trusted|open_now|service_rich|exterior_wash|fast_lane
route_q_008,ChIJeUtNRwAvdTEReYPFG0EmXTA,Rửa xe oto xe máy SBS,1.4260991490933241,0.29820671895995865,0.781404,0.776119,9,low_detour|high_rating|trusted|open_now|service_rich|exterior_wash|car_supported
route_q_008,ChIJKbcy81UudTERkpGdL9UcyRE,Wash & Oil - Trung Tâm Đầu Nhớt Và Rửa Xe Chuyên Nghiệp,0.4863427345085843,0.08690993470147035,0.520864,0.775369,10,on_corridor|low_detour|high_rating|open_now|exterior_wash
route_q_008,ChIJob1-EQApdTERdNwTTxpM6tM,Rửa Xe Hữu Cảnh,0.011960792402538833,2.453628470533431e-05,0.445864,0.775048,11,on_corridor|low_detour|high_rating|exterior_wash|car_supported
route_q_008,ChIJBRwQhiEvdTER3nNM1IQr4AU,Rửa xe 100B,0.9227205445778144,0.14752349080287885,0.635013,0.772742,12,on_corridor|low_detour|high_rating|trusted|open_now|exterior_wash|car_supported
route_q_008,ChIJ92uFsuYudTERvyQu9b8g8Ws,Rửa Xe Hiếu,1.0292822757895066,0.23803596648894398,0.641598,0.771868,13,low_detour|popular|trusted|open_now|exterior_wash
route_q_008,ChIJQasFZlQudTERUnY-pRaF33E,Rua Xe 63,0.9387891726381584,0.3361204484723661,0.568379,0.760478,14,on_corridor|low_detour|high_rating|trusted|open_now|exterior_wash
